ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-12-21,30243.015158851438,9118.351621796557,27821.232986828676,30243.015158851438,30243.015158851438,-11949.22768177882,-11949.22768177882,-11949.22768177882,1079.3357269103378,1079.3357269103378,1079.3357269103378,-13028.563408689159,-13028.563408689159,-13028.563408689159,0.0,0.0,0.0,18293.78747707262
2017-12-22,30304.13736992284,7191.418306334489,26781.602947765583,30304.13736992284,30304.13736992284,-13265.710636632888,-13265.710636632888,-13265.710636632888,155.0096046985244,155.0096046985244,155.0096046985244,-13420.720241331412,-13420.720241331412,-13420.720241331412,0.0,0.0,0.0,17038.42673328995
2017-12-23,30365.25958099424,2236.5425798591464,20874.8430259198,30365.25958099424,30365.25958099424,-18976.62750064603,-18976.62750064603,-18976.62750064603,-5378.716804084211,-5378.716804084211,-5378.716804084211,-13597.910696561821,-13597.910696561821,-13597.910696561821,0.0,0.0,0.0,11388.632080348209
2017-12-24,30426.381792065647,2411.87205000956,22043.050084353607,30426.381792065647,30426.381792065647,-17901.649503299905,-17901.649503299905,-17901.649503299905,-4333.25401690501,-4333.25401690501,-4333.25401690501,-13568.395486394897,-13568.395486394897,-13568.395486394897,0.0,0.0,0.0,12524.732288765743
2017-12-25,30487.504003137055,10765.634268386251,28987.685169898985,30487.504003137055,30487.504003137055,-10033.559440836749,-10033.559440836749,-10033.559440836749,3310.4548953655444,3310.4548953655444,3310.4548953655444,-13344.014336202294,-13344.014336202294,-13344.014336202294,0.0,0.0,0.0,20453.944562300305
2017-12-26,30548.626214208452,10911.570758518212,29699.113925541522,30548.626214208452,30548.626214208452,-9961.359715090703,-9961.359715090703,-9961.359715090703,2978.4511671153737,2978.4511671153737,2978.4511671153737,-12939.810882206075,-12939.810882206075,-12939.810882206075,0.0,0.0,0.0,20587.26649911775
2017-12-27,30609.748425279857,10832.553781814631,29666.46765064881,30609.748425279857,30609.748425279857,-10184.878350636875,-10184.878350636875,-10184.878350636875,2188.7194269021716,2188.7194269021716,2188.7194269021716,-12373.597777539046,-12373.597777539046,-12373.597777539046,0.0,0.0,0.0,20424.870074642982
2017-12-28,30670.870636351265,10423.06696514468,29811.036497705238,30670.870636351265,30670.870636351265,-10586.137998518037,-10586.137998518037,-10586.137998518037,1079.3357269142098,1079.3357269142098,1079.3357269142098,-11665.473725432246,-11665.473725432246,-11665.473725432246,0.0,0.0,0.0,20084.73263783323
2017-12-29,30731.992847422665,10064.125107278946,29219.238997988137,30731.992847422665,30731.992847422665,-10682.295453620043,-10682.295453620043,-10682.295453620043,155.0096046937524,155.0096046937524,155.0096046937524,-10837.305058313796,-10837.305058313796,-10837.305058313796,0.0,0.0,0.0,20049.69739380262
2017-12-30,30793.11505849407,5976.683167482701,25140.830052127163,30793.11505849407,30793.11505849407,-15290.901852465318,-15290.901852465318,-15290.901852465318,-5378.716804078556,-5378.716804078556,-5378.716804078556,-9912.185048386764,-9912.185048386764,-9912.185048386764,0.0,0.0,0.0,15502.213206028751
2017-12-31,30854.237269565474,8054.338832419298,26429.383683019525,30854.237269565474,30854.237269565474,-13247.138376787725,-13247.138376787725,-13247.138376787725,-4333.254016901961,-4333.254016901961,-4333.254016901961,-8913.884359885764,-8913.884359885764,-8913.884359885764,0.0,0.0,0.0,17607.09889277775
2018-01-01,30915.359480636886,16559.779759089735,34962.50165573179,30915.359480636886,30915.359480636886,-4555.851040753879,-4555.851040753879,-4555.851040753879,3310.4548953663116,3310.4548953663116,3310.4548953663116,-7866.305936120191,-7866.305936120191,-7866.305936120191,0.0,0.0,0.0,26359.508439883008
2018-01-02,30962.36245398925,17755.693452360843,37272.66225477097,30962.36245398925,30962.36245398925,-3814.5059977262817,-3814.5059977262817,-3814.5059977262817,2978.4511671179444,2978.4511671179444,2978.4511671179444,-6792.957164844226,-6792.957164844226,-6792.957164844226,0.0,0.0,0.0,27147.85645626297
2018-01-03,31009.36542734161,17814.29994219066,37281.54350102159,31009.36542734161,31009.36542734161,-3527.731974763978,-3527.731974763978,-3527.731974763978,2188.719426901056,2188.719426901056,2188.719426901056,-5716.451401665034,-5716.451401665034,-5716.451401665034,0.0,0.0,0.0,27481.633452577633
2018-01-04,31056.36840069398,18079.64400227671,37629.04163204342,31056.36840069398,31056.36840069398,-3578.714151563584,-3578.714151563584,-3578.714151563584,1079.3357269117314,1079.3357269117314,1079.3357269117314,-4658.049878475315,-4658.049878475315,-4658.049878475315,0.0,0.0,0.0,27477.654249130395
2018-01-05,31103.371374046346,17945.351020391183,37316.713316873276,31103.371374046346,31103.371374046346,-3482.2441111585545,-3482.2441111585545,-3482.2441111585545,155.0096046889799,155.0096046889799,155.0096046889799,-3637.2537158475343,-3637.2537158475343,-3637.2537158475343,0.0,0.0,0.0,27621.127262887792
2018-01-06,31150.37434739871,12866.189925146524,33075.07160574733,31150.37434739871,31150.37434739871,-8050.171037723693,-8050.171037723693,-8050.171037723693,-5378.716804079609,-5378.716804079609,-5378.716804079609,-2671.454233644085,-2671.454233644085,-2671.454233644085,0.0,0.0,0.0,23100.203309675016
2018-01-07,31197.37732075107,15057.876901371646,34331.018201959945,31197.37732075107,31197.37732075107,-6108.902074130322,-6108.902074130322,-6108.902074130322,-4333.254016905257,-4333.254016905257,-4333.254016905257,-1775.6480572250643,-1775.6480572250643,-1775.6480572250643,0.0,0.0,0.0,25088.47524662075
2018-01-08,31244.38029410344,23969.572033091725,43077.66330446018,31244.38029410344,31244.38029410344,2348.233199817307,2348.233199817307,2348.233199817307,3310.4548953644808,3310.4548953644808,3310.4548953644808,-962.2216955471738,-962.2216955471738,-962.2216955471738,0.0,0.0,0.0,33592.61349392075
2018-01-09,31291.383267455803,24336.10621706726,43176.75291766605,31291.383267455803,31291.383267455803,2737.642795006516,2737.642795006516,2737.642795006516,2978.451167115975,2978.451167115975,2978.451167115975,-240.80837210945919,-240.80837210945919,-240.80837210945919,0.0,0.0,0.0,34029.02606246232
2018-01-10,31338.38624080817,23879.954007400647,43259.70774884899,31338.38624080817,31338.38624080817,2570.501454900602,2570.501454900602,2570.501454900602,2188.7194268999406,2188.7194268999406,2188.7194268999406,381.78202800066094,381.78202800066094,381.78202800066094,0.0,0.0,0.0,33908.88769570877
2018-01-11,31385.389214160536,23872.380522551422,43229.44593047408,31385.389214160536,31385.389214160536,1980.8966482161013,1980.8966482161013,1980.8966482161013,1079.3357269129956,1079.3357269129956,1079.3357269129956,901.5609213031059,901.5609213031059,901.5609213031059,0.0,0.0,0.0,33366.28586237664
2018-01-12,31432.392187512898,23214.883131226597,42145.08303154493,31432.392187512898,31432.392187512898,1472.2993424018146,1472.2993424018146,1472.2993424018146,155.0096046896558,155.0096046896558,155.0096046896558,1317.2897377121587,1317.2897377121587,1317.2897377121587,0.0,0.0,0.0,32904.691529914715
2018-01-13,31479.395160865264,17434.0171691771,36656.70385563095,31479.395160865264,31479.395160865264,-3748.3728964119227,-3748.3728964119227,-3748.3728964119227,-5378.716804080027,-5378.716804080027,-5378.716804080027,1630.3439076681038,1630.3439076681038,1630.3439076681038,0.0,0.0,0.0,27731.022264453342
2018-01-14,31526.39813421763,19282.087205829423,38481.120256103764,31526.39813421763,31526.39813421763,-2488.7358427052936,-2488.7358427052936,-2488.7358427052936,-4333.254016902209,-4333.254016902209,-4333.254016902209,1844.5181741969145,1844.5181741969145,1844.5181741969145,0.0,0.0,0.0,29037.662291512337
2018-01-15,31573.401107569993,27392.666246381756,46416.781482137056,31573.401107569993,31573.401107569993,5276.235495602259,5276.235495602259,5276.235495602259,3310.4548953652484,3310.4548953652484,3310.4548953652484,1965.780600237011,1965.780600237011,1965.780600237011,0.0,0.0,0.0,36849.63660317225
2018-01-16,31620.40408092236,27397.23953577416,45891.4513381534,31620.40408092236,31620.40408092236,4980.434896990238,4980.434896990238,4980.434896990238,2978.45116711714,2978.45116711714,2978.45116711714,2001.9837298730972,2001.9837298730972,2001.9837298730972,0.0,0.0,0.0,36600.838977912594
2018-01-17,31667.407054274725,26206.07121844397,45264.51814862573,31667.407054274725,31667.407054274725,4151.26162129494,4151.26162129494,4151.26162129494,2188.719426898826,2188.719426898826,2188.719426898826,1962.5421943961128,1962.5421943961128,1962.5421943961128,0.0,0.0,0.0,35818.668675569665
2018-01-18,31714.410027627095,25234.399507560796,44326.13474646644,31714.410027627095,31714.410027627095,2937.422341533086,2937.422341533086,2937.422341533086,1079.3357269093813,1079.3357269093813,1079.3357269093813,1858.0866146237047,1858.0866146237047,1858.0866146237047,0.0,0.0,0.0,34651.83236916018
2018-01-19,31761.413000979453,23730.907338219524,43314.25616894641,31761.413000979453,31761.413000979453,1855.1135357450098,1855.1135357450098,1855.1135357450098,155.00960468916142,155.00960468916142,155.00960468916142,1700.1039310558485,1700.1039310558485,1700.1039310558485,0.0,0.0,0.0,33616.526536724465
2018-01-20,31808.41597433182,18282.02630295384,37179.675732800126,31808.41597433182,31808.41597433182,-3878.1425109867378,-3878.1425109867378,-3878.1425109867378,-5378.716804075007,-5378.716804075007,-5378.716804075007,1500.5742930882689,1500.5742930882689,1500.5742930882689,0.0,0.0,0.0,27930.273463345082
2018-01-21,31838.5156561245,18434.983774094275,38010.706109922,31838.5156561245,31838.5156561245,-3061.639652321854,-3061.639652321854,-3061.639652321854,-4333.254016899159,-4333.254016899159,-4333.254016899159,1271.6143645773052,1271.6143645773052,1271.6143645773052,0.0,0.0,0.0,28776.876003802645
2018-01-22,31868.615337917177,26398.03587437841,45890.41442158043,31868.615337917177,31868.615337917177,4335.591265677276,4335.591265677276,4335.591265677276,3310.4548953698454,3310.4548953698454,3310.4548953698454,1025.1363703074303,1025.1363703074303,1025.1363703074303,0.0,0.0,0.0,36204.20660359445
2018-01-23,31898.715019709853,25683.194709161897,45257.70475597534,31898.715019709853,31898.715019709853,3750.9826046848925,3750.9826046848925,3750.9826046848925,2978.451167121118,2978.451167121118,2978.451167121118,772.531437563775,772.531437563775,772.531437563775,0.0,0.0,0.0,35649.69762439474
2018-01-24,31928.81470150254,25588.2065102083,43945.29357162353,31928.81470150254,31928.81470150254,2713.104233402281,2713.104233402281,2713.104233402281,2188.7194269012653,2188.7194269012653,2188.7194269012653,524.3848065010156,524.3848065010156,524.3848065010156,0.0,0.0,0.0,34641.91893490482
2018-01-25,31958.91438329522,23384.80311208025,42734.19048731673,31958.91438329522,31958.91438329522,1369.5650518148645,1369.5650518148645,1369.5650518148645,1079.335726910646,1079.335726910646,1079.335726910646,290.2293249042188,290.2293249042188,290.2293249042188,0.0,0.0,0.0,33328.479435110086
2018-01-26,31989.0140650879,22675.148557157172,42034.065791587964,31989.0140650879,31989.0140650879,233.351948564763,233.351948564763,233.351948564763,155.00960469956394,155.00960469956394,155.00960469956394,78.34234386519908,78.34234386519908,78.34234386519908,0.0,0.0,0.0,32222.366013652663
2018-01-27,32019.11374688058,16984.184234756478,35890.937765309776,32019.11374688058,32019.11374688058,-5483.127073136713,-5483.127073136713,-5483.127073136713,-5378.716804082136,-5378.716804082136,-5378.716804082136,-104.41026905457716,-104.41026905457716,-104.41026905457716,0.0,0.0,0.0,26535.986673743864
2018-01-28,32049.213428673258,17531.000892860306,36307.56484660814,32049.213428673258,32049.213428673258,-4585.934759023272,-4585.934759023272,-4585.934759023272,-4333.25401689611,-4333.25401689611,-4333.25401689611,-252.68074212716212,-252.68074212716212,-252.68074212716212,0.0,0.0,0.0,27463.278669649986
2018-01-29,32079.313110465937,25637.460979484582,44558.12664903389,32079.313110465937,32079.313110465937,2947.7590388373133,2947.7590388373133,2947.7590388373133,3310.4548953603526,3310.4548953603526,3310.4548953603526,-362.69585652303937,-362.69585652303937,-362.69585652303937,0.0,0.0,0.0,35027.07214930325
2018-01-30,32109.41279225862,25215.02865258621,43701.85563665834,32109.41279225862,32109.41279225862,2546.187248047062,2546.187248047062,2546.187248047062,2978.4511671191485,2978.4511671191485,2978.4511671191485,-432.2639190720866,-432.2639190720866,-432.2639190720866,0.0,0.0,0.0,34655.60004030568
2018-01-31,32139.5124740513,25133.002800147573,43577.66749772539,32139.5124740513,32139.5124740513,1727.9851188770965,1727.9851188770965,1727.9851188770965,2188.7194268988533,2188.7194268988533,2188.7194268988533,-460.73430802175704,-460.73430802175704,-460.73430802175704,0.0,0.0,0.0,33867.4975929284
2018-02-01,32169.612155843977,22799.04248524064,41956.818869406394,32169.612155843977,32169.612155843977,630.4227935852617,630.4227935852617,630.4227935852617,1079.3357269119101,1079.3357269119101,1079.3357269119101,-448.9129333266485,-448.9129333266485,-448.9129333266485,0.0,0.0,0.0,32800.03494942924
2018-02-02,32199.71183763666,22103.98639470347,40969.153450396865,32199.71183763666,32199.71183763666,-243.92849610620004,-243.92849610620004,-243.92849610620004,155.00960468934323,155.00960468934323,155.00960468934323,-398.9381007955433,-398.9381007955433,-398.9381007955433,0.0,0.0,0.0,31955.78334153046
2018-02-03,32229.81151942934,16599.902083536,36118.28052231967,32229.81151942934,32229.81151942934,-5692.839056658977,-5692.839056658977,-5692.839056658977,-5378.716804082553,-5378.716804082553,-5378.716804082553,-314.12225257642444,-314.12225257642444,-314.12225257642444,0.0,0.0,0.0,26536.97246277036
2018-02-04,32259.911201222018,17860.18991592867,36954.184444230654,32259.911201222018,32259.911201222018,-4532.019867512572,-4532.019867512572,-4532.019867512572,-4333.2540168994055,-4333.2540168994055,-4333.2540168994055,-198.76585061316646,-198.76585061316646,-198.76585061316646,0.0,0.0,0.0,27727.891333709445
2018-02-05,32290.010883014696,25943.20377602472,44959.940991986296,32290.010883014696,32290.010883014696,3252.504637426547,3252.504637426547,3252.504637426547,3310.454895364951,3310.454895364951,3310.454895364951,-57.95025793840376,-57.95025793840376,-57.95025793840376,0.0,0.0,0.0,35542.515520441244
2018-02-06,32320.110564807375,25442.70249878164,44738.44500107928,32320.110564807375,32320.110564807375,3081.1343241402096,3081.1343241402096,3081.1343241402096,2978.451167118586,2978.451167118586,2978.451167118586,102.68315702162326,102.68315702162326,102.68315702162326,0.0,0.0,0.0,35401.244888947585
2018-02-07,32350.210246600058,24914.011622226437,44044.37241764117,32350.210246600058,32350.210246600058,2465.879746752858,2465.879746752858,2465.879746752858,2188.7194268990347,2188.7194268990347,2188.7194268990347,277.16031985382307,277.16031985382307,277.16031985382307,0.0,0.0,0.0,34816.089993352914
2018-02-08,32380.309928392737,23906.576665195316,43395.71333033453,32380.309928392737,32380.309928392737,1538.736579782749,1538.736579782749,1538.736579782749,1079.3357269131745,1079.3357269131745,1079.3357269131745,459.40085286957435,459.40085286957435,459.40085286957435,0.0,0.0,0.0,33919.04650817549
2018-02-09,32410.40961018542,23196.992681837517,42021.8263287922,32410.40961018542,32410.40961018542,798.4461709301689,798.4461709301689,798.4461709301689,155.00960469974558,155.00960469974558,155.00960469974558,643.4365662304233,643.4365662304233,643.4365662304233,0.0,0.0,0.0,33208.85578111559
2018-02-10,32426.531613328752,18725.290916214715,38070.71447796107,32426.531613328752,32426.531613328752,-4555.101297033984,-4555.101297033984,-4555.101297033984,-5378.716804083607,-5378.716804083607,-5378.716804083607,823.6155070496219,823.6155070496219,823.6155070496219,0.0,0.0,0.0,27871.43031629477
2018-02-11,32442.65361647209,19774.572670507863,38094.52589260238,32442.65361647209,32442.65361647209,-3338.4683170563494,-3338.4683170563494,-3338.4683170563494,-4333.254016901854,-4333.254016901854,-4333.254016901854,994.7856998455044,994.7856998455044,994.7856998455044,0.0,0.0,0.0,29104.185299415738
2018-02-12,32458.775619615422,27488.77735208964,46723.00755539435,32458.775619615422,32458.775619615422,4462.908426304571,4462.908426304571,4462.908426304571,3310.45489536312,3310.45489536312,3310.45489536312,1152.4535309414514,1152.4535309414514,1152.4535309414514,0.0,0.0,0.0,36921.684045919996
2018-02-13,32474.89762275876,26891.623232636062,46267.975048594046,32474.89762275876,32474.89762275876,4271.363842855792,4271.363842855792,4271.363842855792,2978.4511671152104,2978.4511671152104,2978.4511671152104,1292.9126757405813,1292.9126757405813,1292.9126757405813,0.0,0.0,0.0,36746.26146561455
2018-02-14,32491.019625902092,26343.98223661902,45896.57265998406,32491.019625902092,32491.019625902092,3602.05993708598,3602.05993708598,3602.05993708598,2188.7194269014744,2188.7194269014744,2188.7194269014744,1413.3405101845058,1413.3405101845058,1413.3405101845058,0.0,0.0,0.0,36093.079562988074
2018-02-15,32507.141629045425,25588.685311556175,43870.920221803775,32507.141629045425,32507.141629045425,2591.195779798299,2591.195779798299,2591.195779798299,1079.3357269095607,1079.3357269095607,1079.3357269095607,1511.8600528887387,1511.8600528887387,1511.8600528887387,0.0,0.0,0.0,35098.33740884373
2018-02-16,32523.263632188762,25175.923989532344,43844.5493978863,32523.263632188762,32523.263632188762,1742.5762226842114,1742.5762226842114,1742.5762226842114,155.00960469497315,155.00960469497315,155.00960469497315,1587.5666179892385,1587.5666179892385,1587.5666179892385,0.0,0.0,0.0,34265.839854872975
2018-02-17,32539.385635332095,19618.50612671815,38366.34736335529,32539.385635332095,32539.385635332095,-3738.197317744627,-3738.197317744627,-3738.197317744627,-5378.716804090735,-5378.716804090735,-5378.716804090735,1640.5194863461088,1640.5194863461088,1640.5194863461088,0.0,0.0,0.0,28801.18831758747
2018-02-18,32555.507638475432,20637.837076012507,39594.36454543235,32555.507638475432,32555.507638475432,-2661.554026060994,-2661.554026060994,-2661.554026060994,-4333.254016893307,-4333.254016893307,-4333.254016893307,1671.6999908323137,1671.6999908323137,1671.6999908323137,0.0,0.0,0.0,29893.953612414436
2018-02-19,32571.629641618765,28023.277453686827,47128.49751002766,32571.629641618765,32571.629641618765,4993.393323997717,4993.393323997717,4993.393323997717,3310.4548953574595,3310.4548953574595,3310.4548953574595,1682.9384286402571,1682.9384286402571,1682.9384286402571,0.0,0.0,0.0,37565.02296561648
2018-02-20,32587.751644762095,28178.463140259355,46772.16248419218,32587.751644762095,32587.751644762095,4655.264297942842,4655.264297942842,4655.264297942842,2978.4511671191885,2978.4511671191885,2978.4511671191885,1676.8131308236532,1676.8131308236532,1676.8131308236532,0.0,0.0,0.0,37243.01594270494
2018-02-21,32603.873647905435,26857.243559162656,46253.272839833066,32603.873647905435,32603.873647905435,3845.2452387355343,3845.2452387355343,3845.2452387355343,2188.7194269003594,2188.7194269003594,2188.7194269003594,1656.5258118351749,1656.5258118351749,1656.5258118351749,0.0,0.0,0.0,36449.11888664097
2018-02-22,32619.995651048765,25536.594466164704,45709.172399397794,32619.995651048765,32619.995651048765,2705.093695262375,2705.093695262375,2705.093695262375,1079.3357269145679,1079.3357269145679,1079.3357269145679,1625.7579683478073,1625.7579683478073,1625.7579683478073,0.0,0.0,0.0,35325.08934631114
2018-02-23,32636.1176541921,25077.703125974283,44087.258104876986,32636.1176541921,32636.1176541921,1743.5231859504818,1743.5231859504818,1743.5231859504818,155.00960469020043,155.00960469020043,155.00960469020043,1588.5135812602814,1588.5135812602814,1588.5135812602814,0.0,0.0,0.0,34379.64084014258
2018-02-24,32652.239657335434,19451.92662956162,38754.77288511559,32652.239657335434,32652.239657335434,-3829.7631176481277,-3829.7631176481277,-3829.7631176481277,-5378.716804085717,-5378.716804085717,-5378.716804085717,1548.9536864375889,1548.9536864375889,1548.9536864375889,0.0,0.0,0.0,28822.476539687308
2018-02-25,32668.361660478768,20514.84501183571,38984.51111284238,32668.361660478768,32668.361660478768,-2822.0255041464857,-2822.0255041464857,-2822.0255041464857,-4333.254016896603,-4333.254016896603,-4333.254016896603,1511.2285127501184,1511.2285127501184,1511.2285127501184,0.0,0.0,0.0,29846.336156332283
2018-02-26,32684.483663622104,27976.60714026383,47577.32804044022,32684.483663622104,32684.483663622104,4789.767735669566,4789.767735669566,4789.767735669566,3310.4548953582257,3310.4548953582257,3310.4548953582257,1479.3128403113399,1479.3128403113399,1479.3128403113399,0.0,0.0,0.0,37474.25139929167
2018-02-27,32700.60566676544,27387.384225808026,46596.73399872381,32700.60566676544,32700.60566676544,4435.301179730558,4435.301179730558,4435.301179730558,2978.451167117219,2978.451167117219,2978.451167117219,1456.8500126133383,1456.8500126133383,1456.8500126133383,0.0,0.0,0.0,37135.906846496
2018-02-28,32716.727669908774,26555.93490426904,45449.30067139945,32716.727669908774,32716.727669908774,3635.7290806280494,3635.7290806280494,3635.7290806280494,2188.7194269005404,2188.7194269005404,2188.7194269005404,1447.0096537275085,1447.0096537275085,1447.0096537275085,0.0,0.0,0.0,36352.456750536825
2018-03-01,32719.455344041387,25618.211348912268,44903.33094807141,32719.455344041387,32719.455344041387,2531.6993379246037,2531.6993379246037,2531.6993379246037,1079.335726910954,1079.335726910954,1079.335726910954,1452.3636110136497,1452.3636110136497,1452.3636110136497,0.0,0.0,0.0,35251.15468196599
2018-03-02,32722.183018173997,24821.45934169749,44131.44208069775,32722.183018173997,32722.183018173997,1629.7935883707842,1629.7935883707842,1629.7935883707842,155.00960469515496,155.00960469515496,155.00960469515496,1474.783983675629,1474.783983675629,1474.783983675629,0.0,0.0,0.0,34351.976606544784
2018-03-03,32724.910692306614,19817.791362558604,37605.780865560504,32724.910692306614,32724.910692306614,-3863.3504731890953,-3863.3504731890953,-3863.3504731890953,-5378.716804086134,-5378.716804086134,-5378.716804086134,1515.3663308970388,1515.3663308970388,1515.3663308970388,0.0,0.0,0.0,28861.56021911752
2018-03-04,32727.63836643922,20321.282874587385,39205.68795053444,32727.63836643922,32727.63836643922,-2758.8737116040293,-2758.8737116040293,-2758.8737116040293,-4333.254016893555,-4333.254016893555,-4333.254016893555,1574.380305289525,1574.380305289525,1574.380305289525,0.0,0.0,0.0,29968.76465483519
2018-03-05,32730.366040571836,28465.865912535148,47200.2547047886,32730.366040571836,32730.366040571836,4961.703950860234,4961.703950860234,4961.703950860234,3310.4548953628228,3310.4548953628228,3310.4548953628228,1651.249055497411,1651.249055497411,1651.249055497411,0.0,0.0,0.0,37692.06999143207
2018-03-06,32733.093714704446,27690.55615244458,46538.98327467457,32733.093714704446,32733.093714704446,4723.008981294729,4723.008981294729,4723.008981294729,2978.451167115251,2978.451167115251,2978.451167115251,1744.5578141794786,1744.5578141794786,1744.5578141794786,0.0,0.0,0.0,37456.10269599917
2018-03-07,32735.82138883706,27015.529206305422,46245.166099932445,32735.82138883706,32735.82138883706,4040.810589992036,4040.810589992036,4040.810589992036,2188.719426898129,2188.719426898129,2188.719426898129,1852.0911630939077,1852.0911630939077,1852.0911630939077,0.0,0.0,0.0,36776.63197882909
2018-03-08,32738.54906296967,26192.89753963371,45189.02318048272,32738.54906296967,32738.54906296967,3050.233300314012,3050.233300314012,3050.233300314012,1079.3357269148257,1079.3357269148257,1079.3357269148257,1970.897573399186,1970.897573399186,1970.897573399186,0.0,0.0,0.0,35788.78236328368
2018-03-09,32741.27673710228,25342.900257909434,44930.539309648615,32741.27673710228,32741.27673710228,2252.388588008628,2252.388588008628,2252.388588008628,155.00960469583092,155.00960469583092,155.00960469583092,2097.3789833127976,2097.3789833127976,2097.3789833127976,0.0,0.0,0.0,34993.66532511091
2018-03-10,32744.00441123489,19424.309756741462,39501.63522771686,32744.00441123489,32744.00441123489,-3151.3143831232856,-3151.3143831232856,-3151.3143831232856,-5378.7168040871875,-5378.7168040871875,-5378.7168040871875,2227.4024209639024,2227.4024209639024,2227.4024209639024,0.0,0.0,0.0,29592.690028111607
2018-03-11,32746.7320853675,21389.573889656516,40599.43968035104,32746.7320853675,32746.7320853675,-1976.8239875934337,-1976.8239875934337,-1976.8239875934337,-4333.254016902348,-4333.254016902348,-4333.254016902348,2356.4300293089145,2356.4300293089145,2356.4300293089145,0.0,0.0,0.0,30769.908097774067
2018-03-12,32749.459759500114,29393.852833678196,47777.94240264997,32749.459759500114,32749.459759500114,5790.118215405795,5790.118215405795,5790.118215405795,3310.4548953635904,3310.4548953635904,3310.4548953635904,2479.663320042205,2479.663320042205,2479.663320042205,0.0,0.0,0.0,38539.57797490591
2018-03-13,32752.187433632724,28591.606143634614,47090.63458159994,32752.187433632724,32752.187433632724,5570.648255582279,5570.648255582279,5570.648255582279,2978.451167117822,2978.451167117822,2978.451167117822,2592.197088464456,2592.197088464456,2592.197088464456,0.0,0.0,0.0,38322.835689215004
2018-03-14,32754.915107765337,28099.62981280919,48119.50140262543,32754.915107765337,32754.915107765337,4877.897597936307,4877.897597936307,4877.897597936307,2188.719426900568,2188.719426900568,2188.719426900568,2689.178171035739,2689.178171035739,2689.178171035739,0.0,0.0,0.0,37632.812705701646
2018-03-15,32757.642781897946,28087.317117151502,46010.90492439862,32757.642781897946,32757.642781897946,3845.299853525495,3845.299853525495,3845.299853525495,1079.3357269123474,1079.3357269123474,1079.3357269123474,2765.9641266131475,2765.9641266131475,2765.9641266131475,0.0,0.0,0.0,36602.94263542344
2018-03-16,32760.37045603056,26312.338224087038,45262.82167657026,32760.37045603056,32760.37045603056,2973.286576694481,2973.286576694481,2973.286576694481,155.00960469105834,155.00960469105834,155.00960469105834,2818.2769720034225,2818.2769720034225,2818.2769720034225,0.0,0.0,0.0,35733.65703272504
2018-03-17,32763.09813016317,20418.632575370037,39907.4180758623,32763.09813016317,32763.09813016317,-2536.3695060738146,-2536.3695060738146,-2536.3695060738146,-5378.7168040882425,-5378.7168040882425,-5378.7168040882425,2842.3472980144284,2842.3472980144284,2842.3472980144284,0.0,0.0,0.0,30226.728624089355
2018-03-18,32765.82580429578,21834.09586002875,40226.091012189725,32765.82580429578,32765.82580429578,-1498.209591217115,-1498.209591217115,-1498.209591217115,-4333.254016916637,-4333.254016916637,-4333.254016916637,2835.044425699522,2835.044425699522,2835.044425699522,0.0,0.0,0.0,31267.616213078665
2018-03-19,32768.55347842839,28575.932160862078,48318.77542143844,32768.55347842839,32768.55347842839,6104.443616591663,6104.443616591663,6104.443616591663,3310.4548953617596,3310.4548953617596,3310.4548953617596,2793.988721229904,2793.988721229904,2793.988721229904,0.0,0.0,0.0,38872.99709502005
2018-03-20,32771.281152561,28758.519031130232,48111.94376256288,32771.281152561,32771.281152561,5696.093923335231,5696.093923335231,5696.093923335231,2978.451167117259,2978.451167117259,2978.451167117259,2717.6427562179724,2717.6427562179724,2717.6427562179724,0.0,0.0,0.0,38467.375075896234
2018-03-21,32766.850132289645,27733.34468917133,46795.65137218737,32766.850132289645,32766.850132289645,4794.09808619959,4794.09808619959,4794.09808619959,2188.7194268994535,2188.7194268994535,2188.7194268994535,2605.378659300137,2605.378659300137,2605.378659300137,0.0,0.0,0.0,37560.94821848923
2018-03-22,32762.419112018295,27515.396545154017,46221.237748991705,32762.419112018295,32762.419112018295,3536.8554600045377,3536.8554600045377,3536.8554600045377,1079.3357269098688,1079.3357269098688,1079.3357269098688,2457.5197330946685,2457.5197330946685,2457.5197330946685,0.0,0.0,0.0,36299.274572022834
2018-03-23,32757.98809174694,25927.07854672043,44750.943264169735,32757.98809174694,32757.98809174694,2430.3647901157997,2430.3647901157997,2430.3647901157997,155.00960469173438,155.00960469173438,155.00960469173438,2275.3551854240654,2275.3551854240654,2275.3551854240654,0.0,0.0,0.0,35188.35288186274
2018-03-24,32753.557071475596,20510.675297809066,39475.52258904375,32753.557071475596,32753.557071475596,-3317.5891830922005,-3317.5891830922005,-3317.5891830922005,-5378.716804082585,-5378.716804082585,-5378.716804082585,2061.127620990386,2061.127620990386,2061.127620990386,0.0,0.0,0.0,29435.967888383395
2018-03-25,32749.126051204243,20605.943988739116,40038.33053967976,32749.126051204243,32749.126051204243,-2515.2602815950113,-2515.2602815950113,-2515.2602815950113,-4333.254016908091,-4333.254016908091,-4333.254016908091,1817.9937353130804,1817.9937353130804,1817.9937353130804,0.0,0.0,0.0,30233.86576960923
